Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
128;13.269472;2640.625000;5787720.710059
129;13.897613;2765.625000;5526128.813559
130;13.190955;2625.000000;5822171.428571
131;13.347990;2656.250000;5753675.294118
132;13.033920;2593.750000;5892318.072289
133;12.405779;2468.750000;6190663.291139
134;13.819095;2750.000000;5557527.272727
135;13.583543;2703.125000;5653900.578035
136;13.347990;2656.250000;5753675.294118
137;13.033920;2593.750000;5892318.072289
138;14.054648;2796.875000;5464384.357542
139;13.426508;2671.875000;5720028.070175
140;13.190955;2625.000000;5822171.428571
141;13.112437;2609.375000;5857034.730539
142;13.033920;2593.750000;5892318.072289
143;13.269472;2640.625000;5787720.710059
144;13.740578;2734.375000;5589284.571429
145;13.505025;2687.500000;5686772.093023
146;14.761307;2937.500000;5202791.489362
147;13.583543;2703.125000;5653900.578035
148;13.033920;2593.750000;5892318.072289
149;13.426508;2671.875000;5720028.070175
150;13.033920;2593.750000;5892318.072289
151;13.190955;2625.000000;5822171.428571
152;13.112437;2609.375000;5857034.730539
153;13.583543;2703.125000;5653900.578035
154;13.426508;2671.875000;5720028.070175
155;13.112437;2609.375000;5857034.730539
156;13.897613;2765.625000;5526128.813559
157;13.426508;2671.875000;5720028.070175
158;13.269472;2640.625000;5787720.710059
159;13.190955;2625.000000;5822171.428571
160;14.447236;2875.000000;5315895.652174
161;13.583543;2703.125000;5653900.578035
162;13.819095;2750.000000;5557527.272727
163;13.740578;2734.375000;5589284.571429
164;13.583543;2703.125000;5653900.578035
165;14.290201;2843.750000;5374312.087912
166;13.819095;2750.000000;5557527.272727
167;14.604271;2906.250000;5258735.483871
168;13.426508;2671.875000;5720028.070175
169;13.505025;2687.500000;5686772.093023
170;13.583543;2703.125000;5653900.578035
171;13.662060;2718.750000;5621406.896552
172;13.583543;2703.125000;5653900.578035
173;13.819095;2750.000000;5557527.272727
174;13.819095;2750.000000;5557527.272727
175;13.112437;2609.375000;5857034.730539
176;13.819095;2750.000000;5557527.272727
177;13.897613;2765.625000;5526128.813559
178;13.819095;2750.000000;5557527.272727
179;12.876884;2562.500000;5964175.609756
180;13.819095;2750.000000;5557527.272727
181;13.347990;2656.250000;5753675.294118
182;13.976131;2781.250000;5495083.146067
183;13.426508;2671.875000;5720028.070175
184;13.976131;2781.250000;5495083.146067
185;12.955402;2578.125000;5928029.090909
186;13.819095;2750.000000;5557527.272727
187;13.033920;2593.750000;5892318.072289
188;13.819095;2750.000000;5557527.272727
189;14.211683;2828.125000;5404004.419890
190;14.604271;2906.250000;5258735.483871
191;13.190955;2625.000000;5822171.428571
192;14.133166;2812.500000;5434026.666667
193;13.819095;2750.000000;5557527.272727
194;14.290201;2843.750000;5374312.087912
195;14.761307;2937.500000;5202791.489362
196;13.897613;2765.625000;5526128.813559
197;13.897613;2765.625000;5526128.813559
198;13.662060;2718.750000;5621406.896552
199;14.525754;2890.625000;5287161.081081
200;13.740578;2734.375000;5589284.571429
201;14.290201;2843.750000;5374312.087912
202;13.269472;2640.625000;5787720.710059
203;13.662060;2718.750000;5621406.896552
204;13.662060;2718.750000;5621406.896552
205;13.112437;2609.375000;5857034.730539
206;13.112437;2609.375000;5857034.730539
207;14.211683;2828.125000;5404004.419890
208;13.426508;2671.875000;5720028.070175
209;14.211683;2828.125000;5404004.419890
210;13.976131;2781.250000;5495083.146067
211;13.662060;2718.750000;5621406.896552
212;13.426508;2671.875000;5720028.070175
213;13.976131;2781.250000;5495083.146067
214;13.269472;2640.625000;5787720.710059
215;14.054648;2796.875000;5464384.357542
216;13.583543;2703.125000;5653900.578035
217;13.662060;2718.750000;5621406.896552
218;13.897613;2765.625000;5526128.813559
219;14.682789;2921.875000;5230613.903743
220;13.426508;2671.875000;5720028.070175
221;13.740578;2734.375000;5589284.571429
222;13.819095;2750.000000;5557527.272727
223;14.054648;2796.875000;5464384.357542
224;13.347990;2656.250000;5753675.294118
225;13.347990;2656.250000;5753675.294118
226;13.662060;2718.750000;5621406.896552
227;13.897613;2765.625000;5526128.813559
228;15.389447;3062.500000;4990432.653061
229;14.290201;2843.750000;5374312.087912
230;13.662060;2718.750000;5621406.896552
231;15.389447;3062.500000;4990432.653061
232;14.211683;2828.125000;5404004.419890
233;14.054648;2796.875000;5464384.357542
234;13.505025;2687.500000;5686772.093023
235;13.897613;2765.625000;5526128.813559
236;13.662060;2718.750000;5621406.896552
237;13.897613;2765.625000;5526128.813559
238;13.740578;2734.375000;5589284.571429
239;13.976131;2781.250000;5495083.146067
240;14.368719;2859.375000;5344944.262295
241;13.976131;2781.250000;5495083.146067
242;13.190955;2625.000000;5822171.428571
243;14.839824;2953.125000;5175263.492063
244;14.525754;2890.625000;5287161.081081
245;14.211683;2828.125000;5404004.419890
246;13.976131;2781.250000;5495083.146067
247;13.897613;2765.625000;5526128.813559
248;13.819095;2750.000000;5557527.272727
249;13.347990;2656.250000;5753675.294118
250;14.133166;2812.500000;5434026.666667
