Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
142;32.663317;6500.000000;2351261.538462
143;32.741834;6515.625000;2345623.021583
144;31.956658;6359.375000;2403255.036855
145;33.055905;6578.125000;2323336.817102
146;33.291457;6625.000000;2306898.113208
147;33.055905;6578.125000;2323336.817102
148;34.469221;6859.375000;2228074.715262
149;33.448492;6656.250000;2296067.605634
150;32.349246;6437.500000;2374089.320388
151;33.212940;6609.375000;2312351.773050
152;32.584799;6484.375000;2356927.228916
153;36.196608;7203.125000;2121745.770065
154;32.506281;6468.750000;2362620.289855
155;31.642588;6296.875000;2427108.684864
156;32.506281;6468.750000;2362620.289855
157;33.527010;6671.875000;2290690.398126
158;32.506281;6468.750000;2362620.289855
159;31.956658;6359.375000;2403255.036855
160;33.448492;6656.250000;2296067.605634
161;32.741834;6515.625000;2345623.021583
162;32.898869;6546.875000;2334426.730310
163;32.663317;6500.000000;2351261.538462
164;32.977387;6562.500000;2328868.571429
165;33.762563;6718.750000;2274708.837209
166;32.977387;6562.500000;2328868.571429
167;32.270729;6421.875000;2379865.693431
168;31.878141;6343.750000;2409174.384236
169;33.055905;6578.125000;2323336.817102
170;33.369975;6640.625000;2301470.117647
171;33.841080;6734.375000;2269431.090487
172;31.878141;6343.750000;2409174.384236
173;32.427764;6453.125000;2368340.920097
174;31.799623;6328.125000;2415122.962963
175;32.741834;6515.625000;2345623.021583
176;32.741834;6515.625000;2345623.021583
177;32.898869;6546.875000;2334426.730310
178;31.721106;6312.500000;2421100.990099
179;32.506281;6468.750000;2362620.289855
180;31.485553;6265.625000;2439213.965087
181;31.956658;6359.375000;2403255.036855
182;32.663317;6500.000000;2351261.538462
183;31.721106;6312.500000;2421100.990099
184;31.721106;6312.500000;2421100.990099
185;31.250000;6218.750000;2457600.000000
186;32.035176;6375.000000;2397364.705882
187;31.564070;6281.250000;2433146.268657
188;31.878141;6343.750000;2409174.384236
189;31.721106;6312.500000;2421100.990099
190;32.270729;6421.875000;2379865.693431
191;32.113693;6390.625000;2391503.178484
192;32.898869;6546.875000;2334426.730310
193;31.642588;6296.875000;2427108.684864
194;32.113693;6390.625000;2391503.178484
195;31.956658;6359.375000;2403255.036855
196;32.820352;6531.250000;2340011.483254
197;31.485553;6265.625000;2439213.965087
198;32.506281;6468.750000;2362620.289855
199;32.270729;6421.875000;2379865.693431
200;31.407035;6250.000000;2445312.000000
201;33.291457;6625.000000;2306898.113208
202;32.035176;6375.000000;2397364.705882
203;32.192211;6406.250000;2385670.243902
204;32.349246;6437.500000;2374089.320388
205;32.820352;6531.250000;2340011.483254
206;31.014447;6171.875000;2476265.316456
207;32.977387;6562.500000;2328868.571429
208;31.721106;6312.500000;2421100.990099
209;32.349246;6437.500000;2374089.320388
210;33.212940;6609.375000;2312351.773050
211;31.878141;6343.750000;2409174.384236
212;33.055905;6578.125000;2323336.817102
213;35.568467;7078.125000;2159215.894040
214;32.977387;6562.500000;2328868.571429
215;32.977387;6562.500000;2328868.571429
216;33.369975;6640.625000;2301470.117647
217;33.527010;6671.875000;2290690.398126
218;32.741834;6515.625000;2345623.021583
219;32.584799;6484.375000;2356927.228916
220;32.820352;6531.250000;2340011.483254
221;32.663317;6500.000000;2351261.538462
222;32.820352;6531.250000;2340011.483254
