Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
72;0.863693;171.875000;88920436.363636
73;0.549623;109.375000;139732114.285714
74;0.471106;93.750000;163020800.000000
75;0.628141;125.000000;122265600.000000
76;0.392588;78.125000;195624960.000000
77;0.314070;62.500000;244531200.000000
78;0.392588;78.125000;195624960.000000
79;0.471106;93.750000;163020800.000000
80;0.314070;62.500000;244531200.000000
81;0.549623;109.375000;139732114.285714
82;0.235553;46.875000;326041600.000000
83;0.549623;109.375000;139732114.285714
84;0.706658;140.625000;108680533.333333
85;0.392588;78.125000;195624960.000000
86;0.706658;140.625000;108680533.333333
87;0.471106;93.750000;163020800.000000
88;0.471106;93.750000;163020800.000000
89;0.392588;78.125000;195624960.000000
90;0.314070;62.500000;244531200.000000
91;0.235553;46.875000;326041600.000000
92;0.314070;62.500000;244531200.000000
93;0.549623;109.375000;139732114.285714
94;0.471106;93.750000;163020800.000000
95;0.471106;93.750000;163020800.000000
96;0.471106;93.750000;163020800.000000
97;0.392588;78.125000;195624960.000000
98;0.392588;78.125000;195624960.000000
99;0.628141;125.000000;122265600.000000
100;0.235553;46.875000;326041600.000000
101;0.549623;109.375000;139732114.285714
102;0.549623;109.375000;139732114.285714
103;0.785176;156.250000;97812480.000000
104;0.471106;93.750000;163020800.000000
105;0.706658;140.625000;108680533.333333
106;0.549623;109.375000;139732114.285714
107;0.628141;125.000000;122265600.000000
108;0.471106;93.750000;163020800.000000
109;0.392588;78.125000;195624960.000000
110;0.471106;93.750000;163020800.000000
111;0.706658;140.625000;108680533.333333
112;0.471106;93.750000;163020800.000000
113;0.549623;109.375000;139732114.285714
114;0.549623;109.375000;139732114.285714
115;0.314070;62.500000;244531200.000000
116;0.471106;93.750000;163020800.000000
117;0.628141;125.000000;122265600.000000
118;0.785176;156.250000;97812480.000000
119;0.549623;109.375000;139732114.285714
120;0.314070;62.500000;244531200.000000
121;0.549623;109.375000;139732114.285714
122;0.785176;156.250000;97812480.000000
123;0.471106;93.750000;163020800.000000
124;0.392588;78.125000;195624960.000000
125;0.706658;140.625000;108680533.333333
126;0.471106;93.750000;163020800.000000
127;0.628141;125.000000;122265600.000000
128;0.392588;78.125000;195624960.000000
129;0.314070;62.500000;244531200.000000
130;0.392588;78.125000;195624960.000000
131;0.314070;62.500000;244531200.000000
132;0.471106;93.750000;163020800.000000
133;0.549623;109.375000;139732114.285714
134;0.314070;62.500000;244531200.000000
135;0.471106;93.750000;163020800.000000
136;0.706658;140.625000;108680533.333333
137;0.863693;171.875000;88920436.363636
138;0.942211;187.500000;81510400.000000
139;0.628141;125.000000;122265600.000000
140;0.314070;62.500000;244531200.000000
141;0.549623;109.375000;139732114.285714
142;0.392588;78.125000;195624960.000000
143;0.785176;156.250000;97812480.000000
144;0.314070;62.500000;244531200.000000
145;0.785176;156.250000;97812480.000000
146;0.471106;93.750000;163020800.000000
147;0.706658;140.625000;108680533.333333
148;0.392588;78.125000;195624960.000000
149;0.392588;78.125000;195624960.000000
150;0.706658;140.625000;108680533.333333
151;0.706658;140.625000;108680533.333333
152;0.628141;125.000000;122265600.000000
153;0.628141;125.000000;122265600.000000
154;0.471106;93.750000;163020800.000000
155;0.471106;93.750000;163020800.000000
156;0.706658;140.625000;108680533.333333
157;0.235553;46.875000;326041600.000000
158;0.706658;140.625000;108680533.333333
159;0.471106;93.750000;163020800.000000
160;0.157035;31.250000;489062400.000000
161;0.392588;78.125000;195624960.000000
162;0.471106;93.750000;163020800.000000
163;0.785176;156.250000;97812480.000000
164;0.549623;109.375000;139732114.285714
165;0.549623;109.375000;139732114.285714
166;0.471106;93.750000;163020800.000000
167;0.549623;109.375000;139732114.285714
168;0.471106;93.750000;163020800.000000
169;0.471106;93.750000;163020800.000000
170;0.706658;140.625000;108680533.333333
171;0.549623;109.375000;139732114.285714
172;0.706658;140.625000;108680533.333333
173;0.628141;125.000000;122265600.000000
174;0.549623;109.375000;139732114.285714
175;0.549623;109.375000;139732114.285714
176;0.392588;78.125000;195624960.000000
177;0.549623;109.375000;139732114.285714
178;0.314070;62.500000;244531200.000000
179;0.235553;46.875000;326041600.000000
180;0.549623;109.375000;139732114.285714
181;0.628141;125.000000;122265600.000000
182;0.471106;93.750000;163020800.000000
183;0.392588;78.125000;195624960.000000
184;0.392588;78.125000;195624960.000000
185;0.471106;93.750000;163020800.000000
186;0.785176;156.250000;97812480.000000
187;0.314070;62.500000;244531200.000000
188;0.471106;93.750000;163020800.000000
189;0.471106;93.750000;163020800.000000
190;0.471106;93.750000;163020800.000000
