Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
200;0.628141;125.000000;122265600.000000
201;0.706658;140.625000;108680533.333333
202;0.314070;62.500000;244531200.000000
203;0.706658;140.625000;108680533.333333
204;0.706658;140.625000;108680533.333333
205;0.942211;187.500000;81510400.000000
206;0.628141;125.000000;122265600.000000
207;0.549623;109.375000;139732114.285714
208;0.471106;93.750000;163020800.000000
209;0.863693;171.875000;88920436.363636
210;1.177764;234.375000;65208320.000000
211;0.549623;109.375000;139732114.285714
212;0.706658;140.625000;108680533.333333
213;0.785176;156.250000;97812480.000000
214;0.392588;78.125000;195624960.000000
215;0.628141;125.000000;122265600.000000
216;0.628141;125.000000;122265600.000000
217;0.549623;109.375000;139732114.285714
218;0.628141;125.000000;122265600.000000
219;0.549623;109.375000;139732114.285714
220;0.863693;171.875000;88920436.363636
221;0.706658;140.625000;108680533.333333
222;0.549623;109.375000;139732114.285714
223;0.785176;156.250000;97812480.000000
224;0.628141;125.000000;122265600.000000
225;0.942211;187.500000;81510400.000000
226;0.863693;171.875000;88920436.363636
227;0.628141;125.000000;122265600.000000
228;0.706658;140.625000;108680533.333333
229;0.863693;171.875000;88920436.363636
230;0.785176;156.250000;97812480.000000
231;0.942211;187.500000;81510400.000000
232;0.628141;125.000000;122265600.000000
233;0.785176;156.250000;97812480.000000
234;0.549623;109.375000;139732114.285714
235;0.706658;140.625000;108680533.333333
236;0.628141;125.000000;122265600.000000
237;1.020729;203.125000;75240369.230769
238;0.706658;140.625000;108680533.333333
239;0.706658;140.625000;108680533.333333
240;0.706658;140.625000;108680533.333333
241;0.785176;156.250000;97812480.000000
242;0.863693;171.875000;88920436.363636
243;0.785176;156.250000;97812480.000000
244;0.785176;156.250000;97812480.000000
245;0.314070;62.500000;244531200.000000
246;0.549623;109.375000;139732114.285714
247;0.628141;125.000000;122265600.000000
248;0.628141;125.000000;122265600.000000
249;0.549623;109.375000;139732114.285714
250;0.706658;140.625000;108680533.333333
251;0.628141;125.000000;122265600.000000
252;0.549623;109.375000;139732114.285714
253;0.706658;140.625000;108680533.333333
254;0.628141;125.000000;122265600.000000
255;0.706658;140.625000;108680533.333333
256;0.863693;171.875000;88920436.363636
257;0.549623;109.375000;139732114.285714
258;0.314070;62.500000;244531200.000000
259;0.628141;125.000000;122265600.000000
260;0.471106;93.750000;163020800.000000
261;0.863693;171.875000;88920436.363636
262;1.099246;218.750000;69866057.142857
263;0.706658;140.625000;108680533.333333
264;0.785176;156.250000;97812480.000000
265;1.099246;218.750000;69866057.142857
266;0.863693;171.875000;88920436.363636
267;0.628141;125.000000;122265600.000000
268;0.392588;78.125000;195624960.000000
269;0.549623;109.375000;139732114.285714
270;0.785176;156.250000;97812480.000000
271;0.549623;109.375000;139732114.285714
272;0.471106;93.750000;163020800.000000
273;0.706658;140.625000;108680533.333333
274;0.706658;140.625000;108680533.333333
275;0.863693;171.875000;88920436.363636
276;0.785176;156.250000;97812480.000000
277;0.549623;109.375000;139732114.285714
278;0.942211;187.500000;81510400.000000
279;0.706658;140.625000;108680533.333333
280;0.628141;125.000000;122265600.000000
281;0.392588;78.125000;195624960.000000
282;0.863693;171.875000;88920436.363636
283;0.549623;109.375000;139732114.285714
284;0.942211;187.500000;81510400.000000
285;0.942211;187.500000;81510400.000000
286;0.863693;171.875000;88920436.363636
287;0.863693;171.875000;88920436.363636
288;0.942211;187.500000;81510400.000000
289;0.706658;140.625000;108680533.333333
290;0.706658;140.625000;108680533.333333
291;0.628141;125.000000;122265600.000000
292;0.392588;78.125000;195624960.000000
293;0.549623;109.375000;139732114.285714
294;0.706658;140.625000;108680533.333333
295;0.471106;93.750000;163020800.000000
296;0.706658;140.625000;108680533.333333
297;0.706658;140.625000;108680533.333333
298;0.785176;156.250000;97812480.000000
299;0.942211;187.500000;81510400.000000
