Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
274;5.025126;1000.000000;15283200.000000
275;5.182161;1031.250000;14820072.727273
276;5.025126;1000.000000;15283200.000000
277;5.260678;1046.875000;14598877.611940
278;5.260678;1046.875000;14598877.611940
279;5.417714;1078.125000;14175721.739130
280;5.653266;1125.000000;13585066.666667
281;5.182161;1031.250000;14820072.727273
282;4.946608;984.375000;15525790.476190
283;5.182161;1031.250000;14820072.727273
284;5.496231;1093.750000;13973211.428571
285;5.182161;1031.250000;14820072.727273
286;5.025126;1000.000000;15283200.000000
287;5.260678;1046.875000;14598877.611940
288;5.025126;1000.000000;15283200.000000
289;5.260678;1046.875000;14598877.611940
290;5.182161;1031.250000;14820072.727273
291;5.103643;1015.625000;15048073.846154
292;5.496231;1093.750000;13973211.428571
293;5.496231;1093.750000;13973211.428571
294;5.339196;1062.500000;14384188.235294
295;5.574749;1109.375000;13776405.633803
296;5.496231;1093.750000;13973211.428571
297;5.182161;1031.250000;14820072.727273
298;5.182161;1031.250000;14820072.727273
299;5.025126;1000.000000;15283200.000000
